[4584:8684:0907/152123.618:ERROR:timer.cc(100)] this.~TimerBase->>000012D760087340
[8548:5088:0907/152124.103:ERROR:timer.cc(100)] this.~TimerBase->>000011CC7EEB5690
[8548:5088:0907/152124.103:ERROR:timer.cc(100)] this.~TimerBase->>000011D27EEB24F0
[8548:5088:0907/152124.155:ERROR:timer.cc(100)] this.~TimerBase->>000011CA7EEB6620
[8548:5088:0907/152124.155:ERROR:timer.cc(100)] this.~TimerBase->>000011D07EEE2DD0
[8548:5088:0907/152124.155:ERROR:timer.cc(100)] this.~TimerBase->>000011D07EEE2CD0
[8548:5088:0907/152124.155:ERROR:timer.cc(100)] this.~TimerBase->>000011CC7EEB6090
[8548:5088:0907/152124.155:ERROR:timer.cc(100)] this.~TimerBase->>000011D27EEB2F70
[4584:8684:0907/152124.194:ERROR:timer.cc(215)] this.OnScheduledTaskInvoked->>000012E36002B838
[4584:8684:0907/152124.194:ERROR:timer.cc(218)] ProfileImpl@chrome/browser/profiles/profile_impl.cc:492
[4584:8684:0907/152124.194:ERROR:timer.cc(215)] this.OnScheduledTaskInvoked->>000012F16002F640
[4584:8684:0907/152124.195:ERROR:timer.cc(218)] UpdateLoadingAnimations@chrome/browser/ui/views/frame/browser_view.cc:1146
[8548:5088:0907/152124.203:ERROR:timer.cc(100)] this.~TimerBase->>000011CC7EEB1158
[8548:5088:0907/152124.203:ERROR:timer.cc(100)] this.~TimerBase->>000011D07EEB4BC8
[4584:1420:0907/152124.224:ERROR:timer.cc(215)] this.OnScheduledTaskInvoked->>000012DF600E8F90
[4584:1420:0907/152124.224:ERROR:timer.cc(218)] ScheduleOcclusionCalculationIfNeeded@ui/aura/native_window_occlusion_tracker_win.cc:566
[8548:5088:0907/152124.225:ERROR:timer.cc(100)] this.~TimerBase->>000011CC7EEB2758
[8548:5088:0907/152124.225:ERROR:timer.cc(100)] this.~TimerBase->>000011D07EEB81C8
[4584:8684:0907/152124.225:ERROR:timer.cc(215)] this.OnScheduledTaskInvoked->>000012F16002F640
[4584:8684:0907/152124.225:ERROR:timer.cc(218)] UpdateLoadingAnimations@chrome/browser/ui/views/frame/browser_view.cc:1146
[4584:8684:0907/152124.305:ERROR:timer.cc(215)] this.OnScheduledTaskInvoked->>000012F16002F640
[4584:8684:0907/152124.305:ERROR:timer.cc(218)] UpdateLoadingAnimations@chrome/browser/ui/views/frame/browser_view.cc:1146
[4584:8684:0907/152124.336:ERROR:timer.cc(215)] this.OnScheduledTaskInvoked->>000012F16002F640
[4584:8684:0907/152124.336:ERROR:timer.cc(218)] UpdateLoadingAnimations@chrome/browser/ui/views/frame/browser_view.cc:1146
[8548:5088:0907/152124.343:ERROR:timer.cc(215)] this.OnScheduledTaskInvoked->>000011D27EEB16F0
[8548:5088:0907/152124.343:ERROR:timer.cc(218)] StartBackupJobTimer@net/socket/transport_client_socket_pool.cc:1452
[4584:8684:0907/152124.367:ERROR:timer.cc(215)] this.OnScheduledTaskInvoked->>000012F16002F640
[4584:8684:0907/152124.367:ERROR:timer.cc(218)] UpdateLoadingAnimations@chrome/browser/ui/views/frame/browser_view.cc:1146
[4584:8684:0907/152124.404:ERROR:timer.cc(215)] this.OnScheduledTaskInvoked->>000012F16002F640
[4584:8684:0907/152124.404:ERROR:timer.cc(218)] UpdateLoadingAnimations@chrome/browser/ui/views/frame/browser_view.cc:1146
[8548:5088:0907/152124.406:ERROR:timer.cc(215)] this.OnScheduledTaskInvoked->>000011D07EEBEDD0
[8548:5088:0907/152124.406:ERROR:timer.cc(218)] DoTransportConnect@net/socket/transport_connect_job.cc:373
[8548:5088:0907/152124.407:ERROR:timer.cc(215)] this.OnScheduledTaskInvoked->>000011D07EEBF0D0
[8548:5088:0907/152124.407:ERROR:timer.cc(218)] DoTransportConnect@net/socket/transport_connect_job.cc:373
[8548:5088:0907/152124.408:ERROR:timer.cc(100)] this.~TimerBase->>000011CA7EEB3DE0
[8548:5088:0907/152124.408:ERROR:timer.cc(100)] this.~TimerBase->>000011D07EEBEDD0
[8548:5088:0907/152124.408:ERROR:timer.cc(100)] this.~TimerBase->>000011D07EEBECD0
[8548:5088:0907/152124.408:ERROR:timer.cc(100)] this.~TimerBase->>000011CA7EEB4320
[8548:5088:0907/152124.409:ERROR:timer.cc(100)] this.~TimerBase->>000011D07EEBF0D0
[8548:5088:0907/152124.409:ERROR:timer.cc(100)] this.~TimerBase->>000011D07EEBEFD0
[8548:5088:0907/152124.418:ERROR:timer.cc(100)] this.~TimerBase->>000011CA7EEB6EE0
[4584:10788:0907/152124.433:ERROR:timer.cc(100)] this.~TimerBase->>000012DF60082628
[4584:8684:0907/152124.441:ERROR:timer.cc(215)] this.OnScheduledTaskInvoked->>000012F16002F640
[4584:8684:0907/152124.441:ERROR:timer.cc(218)] UpdateLoadingAnimations@chrome/browser/ui/views/frame/browser_view.cc:1146
[4584:8684:0907/152124.473:ERROR:timer.cc(215)] this.OnScheduledTaskInvoked->>000012F16002F640
[4584:8684:0907/152124.473:ERROR:timer.cc(218)] UpdateLoadingAnimations@chrome/browser/ui/views/frame/browser_view.cc:1146
[4584:8684:0907/152124.504:ERROR:timer.cc(215)] this.OnScheduledTaskInvoked->>000012F16002F640
[4584:8684:0907/152124.504:ERROR:timer.cc(218)] UpdateLoadingAnimations@chrome/browser/ui/views/frame/browser_view.cc:1146
[8548:5088:0907/152124.519:ERROR:timer.cc(100)] this.~TimerBase->>000011CC7EEB3758
[8548:5088:0907/152124.520:ERROR:timer.cc(100)] this.~TimerBase->>000011D07EEBC0C8
[4584:8684:0907/152124.578:ERROR:timer.cc(100)] this.~TimerBase->>000012FB602D3BC0
[4584:8684:0907/152124.578:ERROR:timer.cc(100)] this.~TimerBase->>000012DF600EFFC8
[4584:8684:0907/152124.587:ERROR:timer.cc(215)] this.OnScheduledTaskInvoked->>000012F16002F640
[4584:8684:0907/152124.587:ERROR:timer.cc(218)] UpdateLoadingAnimations@chrome/browser/ui/views/frame/browser_view.cc:1146
[8548:5088:0907/152124.614:ERROR:timer.cc(100)] this.~TimerBase->>000011CA7EEB70A0
[4584:8684:0907/152124.619:ERROR:timer.cc(215)] this.OnScheduledTaskInvoked->>000012F16002F640
[4584:8684:0907/152124.619:ERROR:timer.cc(218)] UpdateLoadingAnimations@chrome/browser/ui/views/frame/browser_view.cc:1146
[10684:9148:0907/152124.641:ERROR:timer.cc(215)] this.OnScheduledTaskInvoked->>000012B1432C89C0
[10684:9148:0907/152124.641:ERROR:timer.cc(218)] EnsureSendTimer@components/page_load_metrics/renderer/page_timing_metrics_sender.cc:313
[8548:5088:0907/152124.646:ERROR:timer.cc(215)] this.OnScheduledTaskInvoked->>000011D07EEE81D0
[8548:5088:0907/152124.646:ERROR:timer.cc(218)] DoTransportConnect@net/socket/transport_connect_job.cc:373
[8548:5088:0907/152124.646:ERROR:timer.cc(100)] this.~TimerBase->>000011CA7EEB6D20
[8548:5088:0907/152124.647:ERROR:timer.cc(100)] this.~TimerBase->>000011D07EEE81D0
[8548:5088:0907/152124.647:ERROR:timer.cc(100)] this.~TimerBase->>000011D07EEE80D0
[10684:9148:0907/152124.649:ERROR:timer.cc(100)] this.~TimerBase->>000012BD432515A8
[4584:10788:0907/152124.649:ERROR:timer.cc(100)] this.~TimerBase->>000012DF60085E28
[4584:8684:0907/152124.651:ERROR:timer.cc(215)] this.OnScheduledTaskInvoked->>000012F16002F640
[4584:8684:0907/152124.651:ERROR:timer.cc(218)] UpdateLoadingAnimations@chrome/browser/ui/views/frame/browser_view.cc:1146
[10684:9148:0907/152124.655:ERROR:timer.cc(215)] this.OnScheduledTaskInvoked->>000012B1432C89C0
[10684:9148:0907/152124.655:ERROR:timer.cc(218)] EnsureSendTimer@components/page_load_metrics/renderer/page_timing_metrics_sender.cc:313
[10684:9148:0907/152124.657:ERROR:timer.cc(100)] this.~TimerBase->>000012BD43251CA8
[4584:10788:0907/152124.658:ERROR:timer.cc(100)] this.~TimerBase->>000012DF60086368
[8548:5088:0907/152124.659:ERROR:timer.cc(100)] this.~TimerBase->>000011D27EEB16F0
[8548:5088:0907/152124.659:ERROR:timer.cc(100)] this.~TimerBase->>000011CA7EEBC9E0
[4584:8684:0907/152124.682:ERROR:timer.cc(215)] this.OnScheduledTaskInvoked->>000012F16002F640
[4584:8684:0907/152124.682:ERROR:timer.cc(218)] UpdateLoadingAnimations@chrome/browser/ui/views/frame/browser_view.cc:1146
[4584:8684:0907/152124.712:ERROR:timer.cc(215)] this.OnScheduledTaskInvoked->>000012F16002F640
[4584:8684:0907/152124.712:ERROR:timer.cc(218)] UpdateLoadingAnimations@chrome/browser/ui/views/frame/browser_view.cc:1146
[4584:8684:0907/152124.743:ERROR:timer.cc(100)] this.~TimerBase->>000012FB60454BC0
[4584:8684:0907/152124.744:ERROR:timer.cc(215)] this.OnScheduledTaskInvoked->>000012F16002F640
[4584:8684:0907/152124.744:ERROR:timer.cc(218)] UpdateLoadingAnimations@chrome/browser/ui/views/frame/browser_view.cc:1146
[4584:8684:0907/152124.775:ERROR:timer.cc(215)] this.OnScheduledTaskInvoked->>000012F16002F640
[4584:8684:0907/152124.775:ERROR:timer.cc(218)] UpdateLoadingAnimations@chrome/browser/ui/views/frame/browser_view.cc:1146
[4584:8684:0907/152124.794:ERROR:timer.cc(215)] this.OnScheduledTaskInvoked->>000012D3600FA6D0
[4584:8684:0907/152124.794:ERROR:timer.cc(218)] MaybeDispatchTimingUpdates@components/page_load_metrics/browser/page_load_metrics_update_dispatcher.cc:826
[4584:8684:0907/152124.806:ERROR:timer.cc(215)] this.OnScheduledTaskInvoked->>000012F16002F640
[4584:8684:0907/152124.806:ERROR:timer.cc(218)] UpdateLoadingAnimations@chrome/browser/ui/views/frame/browser_view.cc:1146
[4584:8684:0907/152124.810:ERROR:timer.cc(215)] this.OnScheduledTaskInvoked->>000012D3600FA6D0
[4584:8684:0907/152124.810:ERROR:timer.cc(218)] MaybeDispatchTimingUpdates@components/page_load_metrics/browser/page_load_metrics_update_dispatcher.cc:826
[4584:8684:0907/152124.837:ERROR:timer.cc(215)] this.OnScheduledTaskInvoked->>000012F16002F640
[4584:8684:0907/152124.837:ERROR:timer.cc(218)] UpdateLoadingAnimations@chrome/browser/ui/views/frame/browser_view.cc:1146
[8548:5088:0907/152124.854:ERROR:timer.cc(215)] this.OnScheduledTaskInvoked->>000011CC7EEB8558
[8548:5088:0907/152124.854:ERROR:timer.cc(218)] MaybeStartUpdateLoadInfoTimer@services/network/url_loader_factory.cc:296
[4584:8684:0907/152124.867:ERROR:timer.cc(215)] this.OnScheduledTaskInvoked->>000012F16002F640
[4584:8684:0907/152124.867:ERROR:timer.cc(218)] UpdateLoadingAnimations@chrome/browser/ui/views/frame/browser_view.cc:1146
[4584:8684:0907/152124.898:ERROR:timer.cc(215)] this.OnScheduledTaskInvoked->>000012F16002F640
[4584:8684:0907/152124.898:ERROR:timer.cc(218)] UpdateLoadingAnimations@chrome/browser/ui/views/frame/browser_view.cc:1146
[4584:8684:0907/152124.930:ERROR:timer.cc(215)] this.OnScheduledTaskInvoked->>000012F16002F640
[4584:8684:0907/152124.930:ERROR:timer.cc(218)] UpdateLoadingAnimations@chrome/browser/ui/views/frame/browser_view.cc:1146
[4584:8684:0907/152124.961:ERROR:timer.cc(215)] this.OnScheduledTaskInvoked->>000012F16002F640
[4584:8684:0907/152124.961:ERROR:timer.cc(218)] UpdateLoadingAnimations@chrome/browser/ui/views/frame/browser_view.cc:1146
[4584:8684:0907/152124.993:ERROR:timer.cc(215)] this.OnScheduledTaskInvoked->>000012F16002F640
[4584:8684:0907/152124.993:ERROR:timer.cc(218)] UpdateLoadingAnimations@chrome/browser/ui/views/frame/browser_view.cc:1146
[4584:8684:0907/152125.023:ERROR:timer.cc(215)] this.OnScheduledTaskInvoked->>000012F16002F640
[4584:8684:0907/152125.023:ERROR:timer.cc(218)] UpdateLoadingAnimations@chrome/browser/ui/views/frame/browser_view.cc:1146
[4584:8684:0907/152125.054:ERROR:timer.cc(215)] this.OnScheduledTaskInvoked->>000012F16002F640
[4584:8684:0907/152125.054:ERROR:timer.cc(218)] UpdateLoadingAnimations@chrome/browser/ui/views/frame/browser_view.cc:1146
[10684:9148:0907/152125.060:ERROR:timer.cc(100)] this.~TimerBase->>000012BD43252568
[4584:10788:0907/152125.060:ERROR:timer.cc(100)] this.~TimerBase->>000012DF60086A68
[4584:8684:0907/152125.086:ERROR:timer.cc(215)] this.OnScheduledTaskInvoked->>000012F16002F640
[4584:8684:0907/152125.086:ERROR:timer.cc(218)] UpdateLoadingAnimations@chrome/browser/ui/views/frame/browser_view.cc:1146
[4584:8684:0907/152125.116:ERROR:timer.cc(215)] this.OnScheduledTaskInvoked->>000012F16002F640
[4584:8684:0907/152125.116:ERROR:timer.cc(218)] UpdateLoadingAnimations@chrome/browser/ui/views/frame/browser_view.cc:1146
[4584:8684:0907/152125.148:ERROR:timer.cc(215)] this.OnScheduledTaskInvoked->>000012F16002F640
[4584:8684:0907/152125.148:ERROR:timer.cc(218)] UpdateLoadingAnimations@chrome/browser/ui/views/frame/browser_view.cc:1146
[4584:8684:0907/152125.167:ERROR:timer.cc(215)] this.OnScheduledTaskInvoked->>000012E760026080
[4584:8684:0907/152125.167:ERROR:timer.cc(218)] OnListAccountsFailure@components/signin/internal/identity_manager/gaia_cookie_manager_service.cc:957
[4584:8684:0907/152125.167:ERROR:timer.cc(100)] this.~TimerBase->>000012E5601C56F8
[8548:5088:0907/152125.174:ERROR:timer.cc(100)] this.~TimerBase->>000011CA7EEE46E0
[8548:5088:0907/152125.174:ERROR:timer.cc(100)] this.~TimerBase->>000011D07EEFE9D0
[8548:5088:0907/152125.174:ERROR:timer.cc(100)] this.~TimerBase->>000011D07EEFE8D0
[8548:5088:0907/152125.174:ERROR:timer.cc(100)] this.~TimerBase->>000011CC7EEB9890
[8548:5088:0907/152125.174:ERROR:timer.cc(100)] this.~TimerBase->>000011D27EEBBEF0
[4584:8684:0907/152125.179:ERROR:timer.cc(215)] this.OnScheduledTaskInvoked->>000012F16002F640
[4584:8684:0907/152125.179:ERROR:timer.cc(218)] UpdateLoadingAnimations@chrome/browser/ui/views/frame/browser_view.cc:1146
[4584:8684:0907/152125.210:ERROR:timer.cc(215)] this.OnScheduledTaskInvoked->>000012F16002F640
[4584:8684:0907/152125.210:ERROR:timer.cc(218)] UpdateLoadingAnimations@chrome/browser/ui/views/frame/browser_view.cc:1146
[4584:8684:0907/152125.235:ERROR:timer.cc(215)] this.OnScheduledTaskInvoked->>000012E760021B08
[4584:8684:0907/152125.235:ERROR:timer.cc(218)] StubResolverConfigReader@chrome/browser/net/stub_resolver_config_reader.cc:176
[4584:10788:0907/152125.236:ERROR:timer.cc(215)] this.OnScheduledTaskInvoked->>000012E3600A0D70
[4584:10788:0907/152125.236:ERROR:timer.cc(218)] NotifyOnDiscoveryRequest@chrome/browser/media/router/discovery/dial/dial_service.cc:539
[4584:8684:0907/152125.241:ERROR:timer.cc(215)] this.OnScheduledTaskInvoked->>000012F16002F640
[4584:8684:0907/152125.241:ERROR:timer.cc(218)] UpdateLoadingAnimations@chrome/browser/ui/views/frame/browser_view.cc:1146
[4584:8684:0907/152125.271:ERROR:timer.cc(215)] this.OnScheduledTaskInvoked->>000012F16002F640
[4584:8684:0907/152125.271:ERROR:timer.cc(218)] UpdateLoadingAnimations@chrome/browser/ui/views/frame/browser_view.cc:1146
[4584:8684:0907/152125.303:ERROR:timer.cc(215)] this.OnScheduledTaskInvoked->>000012F16002F640
[4584:8684:0907/152125.303:ERROR:timer.cc(218)] UpdateLoadingAnimations@chrome/browser/ui/views/frame/browser_view.cc:1146
[4584:8684:0907/152125.335:ERROR:timer.cc(215)] this.OnScheduledTaskInvoked->>000012F16002F640
[4584:8684:0907/152125.335:ERROR:timer.cc(218)] UpdateLoadingAnimations@chrome/browser/ui/views/frame/browser_view.cc:1146
[8548:5088:0907/152125.364:ERROR:timer.cc(215)] this.OnScheduledTaskInvoked->>000011CC7EEB8558
[8548:5088:0907/152125.364:ERROR:timer.cc(218)] MaybeStartUpdateLoadInfoTimer@services/network/url_loader_factory.cc:296
[8548:5088:0907/152125.364:ERROR:timer.cc(215)] this.OnScheduledTaskInvoked->>000011D27EEBAD70
[8548:5088:0907/152125.364:ERROR:timer.cc(218)] StartBackupJobTimer@net/socket/transport_client_socket_pool.cc:1452
[4584:8684:0907/152125.366:ERROR:timer.cc(215)] this.OnScheduledTaskInvoked->>000012F16002F640
[4584:8684:0907/152125.366:ERROR:timer.cc(218)] UpdateLoadingAnimations@chrome/browser/ui/views/frame/browser_view.cc:1146
[4584:8684:0907/152125.397:ERROR:timer.cc(215)] this.OnScheduledTaskInvoked->>000012F16002F640
[4584:8684:0907/152125.397:ERROR:timer.cc(218)] UpdateLoadingAnimations@chrome/browser/ui/views/frame/browser_view.cc:1146
[8548:5088:0907/152125.412:ERROR:timer.cc(215)] this.OnScheduledTaskInvoked->>000011D07EEF35D0
[8548:5088:0907/152125.412:ERROR:timer.cc(218)] DoTransportConnect@net/socket/transport_connect_job.cc:373
[8548:5088:0907/152125.412:ERROR:timer.cc(100)] this.~TimerBase->>000011CA7EEE10A0
[8548:5088:0907/152125.413:ERROR:timer.cc(100)] this.~TimerBase->>000011D07EEF35D0
[8548:5088:0907/152125.413:ERROR:timer.cc(100)] this.~TimerBase->>000011D07EEF34D0
[8548:5088:0907/152125.418:ERROR:timer.cc(215)] this.OnScheduledTaskInvoked->>000011D07EEF5FD0
[8548:5088:0907/152125.418:ERROR:timer.cc(218)] DoTransportConnect@net/socket/transport_connect_job.cc:373
[8548:5088:0907/152125.419:ERROR:timer.cc(100)] this.~TimerBase->>000011CA7EEE1CE0
[8548:5088:0907/152125.419:ERROR:timer.cc(100)] this.~TimerBase->>000011D07EEF5FD0
[8548:5088:0907/152125.419:ERROR:timer.cc(100)] this.~TimerBase->>000011D07EEF5ED0
[8548:5088:0907/152125.423:ERROR:timer.cc(100)] this.~TimerBase->>000011CA7EEE4DE0
[4584:8684:0907/152125.428:ERROR:timer.cc(215)] this.OnScheduledTaskInvoked->>000012F16002F640
[4584:8684:0907/152125.428:ERROR:timer.cc(218)] UpdateLoadingAnimations@chrome/browser/ui/views/frame/browser_view.cc:1146
[8548:5088:0907/152125.432:ERROR:timer.cc(100)] this.~TimerBase->>000011CA7EEE5BE0
[8548:5088:0907/152125.444:ERROR:timer.cc(215)] this.OnScheduledTaskInvoked->>000011D07EEFA7D0
[8548:5088:0907/152125.444:ERROR:timer.cc(218)] DoTransportConnect@net/socket/transport_connect_job.cc:373
[8548:5088:0907/152125.444:ERROR:timer.cc(100)] this.~TimerBase->>000011CA7EEE2E60
[8548:5088:0907/152125.445:ERROR:timer.cc(100)] this.~TimerBase->>000011D07EEFA7D0
[8548:5088:0907/152125.445:ERROR:timer.cc(100)] this.~TimerBase->>000011D07EEFA6D0
[8548:5088:0907/152125.454:ERROR:timer.cc(100)] this.~TimerBase->>000011CA7EEE85E0
[4584:8684:0907/152125.460:ERROR:timer.cc(215)] this.OnScheduledTaskInvoked->>000012F16002F640
[4584:8684:0907/152125.460:ERROR:timer.cc(218)] UpdateLoadingAnimations@chrome/browser/ui/views/frame/browser_view.cc:1146
[8548:5088:0907/152125.476:ERROR:timer.cc(215)] this.OnScheduledTaskInvoked->>000011D07EEFD1D0
[8548:5088:0907/152125.476:ERROR:timer.cc(218)] DoTransportConnect@net/socket/transport_connect_job.cc:373
[8548:5088:0907/152125.476:ERROR:timer.cc(100)] this.~TimerBase->>000011CA7EEE3AA0
[8548:5088:0907/152125.477:ERROR:timer.cc(100)] this.~TimerBase->>000011D07EEFD1D0
[8548:5088:0907/152125.477:ERROR:timer.cc(100)] this.~TimerBase->>000011D07EEFD0D0
[8548:5088:0907/152125.485:ERROR:timer.cc(100)] this.~TimerBase->>000011CA7EEEA020
[4584:8684:0907/152125.492:ERROR:timer.cc(215)] this.OnScheduledTaskInvoked->>000012F16002F640
[4584:8684:0907/152125.492:ERROR:timer.cc(218)] UpdateLoadingAnimations@chrome/browser/ui/views/frame/browser_view.cc:1146
[4584:8684:0907/152125.523:ERROR:timer.cc(215)] this.OnScheduledTaskInvoked->>000012F16002F640
[4584:8684:0907/152125.523:ERROR:timer.cc(218)] UpdateLoadingAnimations@chrome/browser/ui/views/frame/browser_view.cc:1146
[4584:8684:0907/152125.554:ERROR:timer.cc(215)] this.OnScheduledTaskInvoked->>000012F16002F640
[4584:8684:0907/152125.554:ERROR:timer.cc(218)] UpdateLoadingAnimations@chrome/browser/ui/views/frame/browser_view.cc:1146
[4584:8684:0907/152125.584:ERROR:timer.cc(215)] this.OnScheduledTaskInvoked->>000012F16002F640
[4584:8684:0907/152125.584:ERROR:timer.cc(218)] UpdateLoadingAnimations@chrome/browser/ui/views/frame/browser_view.cc:1146
[2924:10996:0907/152125.586:ERROR:timer.cc(215)] this.OnScheduledTaskInvoked->>000012E819CC9F88
[2924:10996:0907/152125.586:ERROR:timer.cc(218)] StartMonitoringIfNeeded@third_party/blink/renderer/controller/memory_usage_monitor.cc:46
[10684:9148:0907/152125.589:ERROR:timer.cc(215)] this.OnScheduledTaskInvoked->>000012B1432C89C0
[10684:9148:0907/152125.589:ERROR:timer.cc(218)] EnsureSendTimer@components/page_load_metrics/renderer/page_timing_metrics_sender.cc:313
[10684:9148:0907/152125.590:ERROR:timer.cc(215)] this.OnScheduledTaskInvoked->>000012B1432F5C10
[10684:9148:0907/152125.590:ERROR:timer.cc(218)] EnsureSendTimer@components/page_load_metrics/renderer/page_timing_metrics_sender.cc:313
[10684:9148:0907/152125.611:ERROR:timer.cc(100)] this.~TimerBase->>000012BD432AEC28
[4584:10788:0907/152125.611:ERROR:timer.cc(100)] this.~TimerBase->>000012DF600884A8
[4584:8684:0907/152125.615:ERROR:timer.cc(215)] this.OnScheduledTaskInvoked->>000012F16002F640
[4584:8684:0907/152125.616:ERROR:timer.cc(218)] UpdateLoadingAnimations@chrome/browser/ui/views/frame/browser_view.cc:1146
[10684:9148:0907/152125.616:ERROR:timer.cc(215)] this.OnScheduledTaskInvoked->>000012B943256148
[10684:9148:0907/152125.616:ERROR:timer.cc(218)] StartMonitoringIfNeeded@third_party/blink/renderer/controller/memory_usage_monitor.cc:46
[8548:5088:0907/152125.618:ERROR:timer.cc(215)] this.OnScheduledTaskInvoked->>000011CC7EEB8558
[8548:5088:0907/152125.618:ERROR:timer.cc(218)] MaybeStartUpdateLoadInfoTimer@services/network/url_loader_factory.cc:296
[10684:9148:0907/152125.640:ERROR:timer.cc(100)] this.~TimerBase->>000012BD4329EE68
[4584:10788:0907/152125.641:ERROR:timer.cc(100)] this.~TimerBase->>000012DF60088D68
[10684:9148:0907/152125.643:ERROR:timer.cc(100)] this.~TimerBase->>000012BD43312668
[4584:10788:0907/152125.644:ERROR:timer.cc(100)] this.~TimerBase->>000012DF60089EE8
[10684:9148:0907/152125.647:ERROR:timer.cc(100)] this.~TimerBase->>000012BD433145E8
[4584:10788:0907/152125.647:ERROR:timer.cc(100)] this.~TimerBase->>000012DF6008A7A8
[4584:8684:0907/152125.647:ERROR:timer.cc(215)] this.OnScheduledTaskInvoked->>000012F16002F640
[4584:8684:0907/152125.647:ERROR:timer.cc(218)] UpdateLoadingAnimations@chrome/browser/ui/views/frame/browser_view.cc:1146
[10684:9148:0907/152125.655:ERROR:timer.cc(100)] this.~TimerBase->>000012D343252148
[10684:2636:0907/152125.655:ERROR:timer.cc(100)] this.~TimerBase->>000012C74322C1B8
[10684:2636:0907/152125.655:ERROR:timer.cc(100)] this.~TimerBase->>000012C14327FDB8
[10684:2636:0907/152125.655:ERROR:timer.cc(100)] this.~TimerBase->>000012C14327FD28
[10684:9148:0907/152125.655:ERROR:timer.cc(100)] this.~TimerBase->>000012D343251E70
[10684:9148:0907/152125.655:ERROR:timer.cc(100)] this.~TimerBase->>000012D343251C38
[10684:9148:0907/152125.656:ERROR:timer.cc(100)] this.~TimerBase->>000012D343251A80
[8548:5088:0907/152125.666:ERROR:timer.cc(215)] this.OnScheduledTaskInvoked->>000011D07EEFECD0
[8548:5088:0907/152125.666:ERROR:timer.cc(218)] DoTransportConnect@net/socket/transport_connect_job.cc:373
[8548:5088:0907/152125.667:ERROR:timer.cc(100)] this.~TimerBase->>000011CA7EEE4C20
[8548:5088:0907/152125.667:ERROR:timer.cc(100)] this.~TimerBase->>000011D07EEFECD0
[8548:5088:0907/152125.667:ERROR:timer.cc(100)] this.~TimerBase->>000011D07EEFEBD0
[10684:9148:0907/152125.671:ERROR:timer.cc(100)] this.~TimerBase->>000012C9432FAFB0
